datetime,season,yr,mnth,hr,holiday,weekday,weathersit,temp,hum,windspeed,cnt
2011-01-13 18:00:00,4,0,1,18,0,3,1.0,0.2,0.4,0.3284,144.0
2011-01-13 19:00:00,4,0,1,19,0,3,1.0,0.16,0.47,0.2537,99.0
2011-01-13 20:00:00,4,0,1,20,0,3,1.0,0.16,0.47,0.2239,64.0
2011-01-13 21:00:00,4,0,1,21,0,3,1.0,0.14,0.46,0.2985,40.0
2011-01-13 22:00:00,4,0,1,22,0,3,1.0,0.14,0.46,0.3284,30.0
2011-01-13 23:00:00,4,0,1,23,0,3,1.0,0.12,0.5,0.194,15.0
2011-01-14 00:00:00,4,0,1,0,0,4,1.0,0.12,0.5,0.194,14.0
2011-01-14 01:00:00,4,0,1,1,0,4,1.0,0.1,0.54,0.1642,5.0
2011-01-14 02:00:00,4,0,1,2,0,4,1.0,0.1,0.54,0.1343,1.0
2011-01-14 03:00:00,4,0,1,3,0,4,1.0,0.1,0.54,0.1045,1.0
2011-01-14 04:00:00,4,0,1,4,0,4,,,,,0.0
2011-01-14 05:00:00,4,0,1,5,0,4,1.0,0.1,0.54,0.0896,8.0
2011-01-14 06:00:00,4,0,1,6,0,4,1.0,0.1,0.54,0.0,17.0
2011-01-14 07:00:00,4,0,1,7,0,4,1.0,0.1,0.74,0.1642,70.0
2011-01-14 08:00:00,4,0,1,8,0,4,1.0,0.12,0.68,0.0,158.0
2011-01-14 09:00:00,4,0,1,9,0,4,1.0,0.14,0.69,0.1343,117.0
2011-01-14 10:00:00,4,0,1,10,0,4,1.0,0.18,0.55,0.194,44.0
2011-01-14 11:00:00,4,0,1,11,0,4,1.0,0.18,0.51,0.2836,53.0
2011-01-14 12:00:00,4,0,1,12,0,4,1.0,0.2,0.44,0.2537,61.0
2011-01-14 13:00:00,4,0,1,13,0,4,1.0,0.22,0.37,0.3881,77.0
2011-01-14 14:00:00,4,0,1,14,0,4,1.0,0.22,0.41,0.2836,64.0
2011-01-14 15:00:00,4,0,1,15,0,4,1.0,0.24,0.38,0.1642,68.0
2011-01-14 16:00:00,4,0,1,16,0,4,1.0,0.22,0.41,0.1045,90.0
2011-01-14 17:00:00,4,0,1,17,0,4,1.0,0.22,0.41,0.1642,159.0
2011-01-14 18:00:00,4,0,1,18,0,4,1.0,0.2,0.47,0.0,139.0
2011-01-14 19:00:00,4,0,1,19,0,4,1.0,0.16,0.59,0.0896,92.0
2011-01-14 20:00:00,4,0,1,20,0,4,1.0,0.18,0.59,0.0,68.0
2011-01-14 21:00:00,4,0,1,21,0,4,1.0,0.16,0.69,0.0,52.0
2011-01-14 22:00:00,4,0,1,22,0,4,2.0,0.16,0.69,0.0,36.0
2011-01-14 23:00:00,4,0,1,23,0,4,2.0,0.18,0.55,0.0,27.0
2011-01-15 00:00:00,4,0,1,0,0,5,1.0,0.18,0.55,0.0,28.0
2011-01-15 01:00:00,4,0,1,1,0,5,2.0,0.16,0.59,0.0896,20.0
2011-01-15 02:00:00,4,0,1,2,0,5,2.0,0.16,0.59,0.0896,12.0
2011-01-15 03:00:00,4,0,1,3,0,5,2.0,0.16,0.59,0.0,8.0
2011-01-15 04:00:00,4,0,1,4,0,5,2.0,0.16,0.59,0.0,5.0
2011-01-15 05:00:00,4,0,1,5,0,5,1.0,0.16,0.59,0.0,1.0
2011-01-15 06:00:00,4,0,1,6,0,5,1.0,0.14,0.63,0.1045,3.0
2011-01-15 07:00:00,4,0,1,7,0,5,1.0,0.14,0.63,0.0,10.0
2011-01-15 08:00:00,4,0,1,8,0,5,1.0,0.14,0.63,0.1343,23.0
2011-01-15 09:00:00,4,0,1,9,0,5,1.0,0.16,0.64,0.1343,33.0
2011-01-15 10:00:00,4,0,1,10,0,5,1.0,0.18,0.59,0.1642,59.0
2011-01-15 11:00:00,4,0,1,11,0,5,1.0,0.2,0.55,0.2239,72.0
2011-01-15 12:00:00,4,0,1,12,0,5,1.0,0.24,0.48,0.2239,89.0
2011-01-15 13:00:00,4,0,1,13,0,5,1.0,0.28,0.38,0.2985,101.0
2011-01-15 14:00:00,4,0,1,14,0,5,1.0,0.3,0.39,0.2836,118.0
2011-01-15 15:00:00,4,0,1,15,0,5,2.0,0.32,0.36,0.194,129.0
2011-01-15 16:00:00,4,0,1,16,0,5,2.0,0.34,0.34,0.194,128.0
2011-01-15 17:00:00,4,0,1,17,0,5,2.0,0.32,0.36,0.2836,83.0
2011-01-15 18:00:00,4,0,1,18,0,5,2.0,0.3,0.45,0.2537,84.0
2011-01-15 19:00:00,4,0,1,19,0,5,2.0,0.32,0.39,0.2537,74.0
2011-01-15 20:00:00,4,0,1,20,0,5,2.0,0.32,0.39,0.2537,41.0
2011-01-15 21:00:00,4,0,1,21,0,5,2.0,0.32,0.39,0.2239,57.0
2011-01-15 22:00:00,4,0,1,22,0,5,2.0,0.3,0.42,0.1045,26.0
2011-01-15 23:00:00,4,0,1,23,0,5,1.0,0.3,0.45,0.2836,44.0
2011-01-16 00:00:00,4,0,1,0,0,6,1.0,0.26,0.56,0.0,39.0
2011-01-16 01:00:00,4,0,1,1,0,6,1.0,0.26,0.56,0.1343,23.0
2011-01-16 02:00:00,4,0,1,2,0,6,1.0,0.26,0.56,0.0896,16.0
2011-01-16 03:00:00,4,0,1,3,0,6,1.0,0.22,0.69,0.0,15.0
2011-01-16 04:00:00,4,0,1,4,0,6,1.0,0.26,0.56,0.1642,1.0
2011-01-16 05:00:00,4,0,1,5,0,6,2.0,0.26,0.56,0.1642,2.0
2011-01-16 06:00:00,4,0,1,6,0,6,2.0,0.26,0.56,0.1642,1.0
2011-01-16 07:00:00,4,0,1,7,0,6,2.0,0.24,0.56,0.2985,3.0
2011-01-16 08:00:00,4,0,1,8,0,6,1.0,0.22,0.55,0.2836,18.0
2011-01-16 09:00:00,4,0,1,9,0,6,1.0,0.22,0.51,0.2537,32.0
2011-01-16 10:00:00,4,0,1,10,0,6,1.0,0.22,0.51,0.2836,79.0
2011-01-16 11:00:00,4,0,1,11,0,6,1.0,0.24,0.44,0.2537,93.0
2011-01-16 12:00:00,4,0,1,12,0,6,1.0,0.24,0.41,0.2836,104.0
2011-01-16 13:00:00,4,0,1,13,0,6,1.0,0.26,0.35,0.2985,118.0
2011-01-16 14:00:00,4,0,1,14,0,6,1.0,0.28,0.36,0.2537,91.0
2011-01-16 15:00:00,4,0,1,15,0,6,1.0,0.26,0.38,0.2537,113.0
2011-01-16 16:00:00,4,0,1,16,0,6,1.0,0.24,0.38,0.2239,99.0
2011-01-16 17:00:00,4,0,1,17,0,6,1.0,0.22,0.37,0.2537,105.0
2011-01-16 18:00:00,4,0,1,18,0,6,1.0,0.2,0.4,0.1642,67.0
2011-01-16 19:00:00,4,0,1,19,0,6,1.0,0.18,0.47,0.1343,61.0
2011-01-16 20:00:00,4,0,1,20,0,6,1.0,0.18,0.47,0.1642,57.0
2011-01-16 21:00:00,4,0,1,21,0,6,1.0,0.18,0.51,0.1642,28.0
2011-01-16 22:00:00,4,0,1,22,0,6,2.0,0.2,0.49,0.1343,21.0
2011-01-16 23:00:00,4,0,1,23,0,6,2.0,0.2,0.4,0.1045,18.0
2011-01-17 00:00:00,4,0,1,0,1,0,2.0,0.2,0.47,0.2239,17.0
2011-01-17 01:00:00,4,0,1,1,1,0,2.0,0.2,0.44,0.194,16.0
2011-01-17 02:00:00,4,0,1,2,1,0,2.0,0.18,0.43,0.2537,8.0
2011-01-17 03:00:00,4,0,1,3,1,0,2.0,0.18,0.43,0.194,2.0
2011-01-17 04:00:00,4,0,1,4,1,0,2.0,0.18,0.43,0.1343,3.0
2011-01-17 05:00:00,4,0,1,5,1,0,2.0,0.18,0.43,0.1642,1.0
2011-01-17 06:00:00,4,0,1,6,1,0,2.0,0.18,0.43,0.194,5.0
2011-01-17 07:00:00,4,0,1,7,1,0,2.0,0.16,0.5,0.1343,13.0
2011-01-17 08:00:00,4,0,1,8,1,0,2.0,0.16,0.47,0.2239,33.0
2011-01-17 09:00:00,4,0,1,9,1,0,2.0,0.16,0.47,0.2239,47.0
2011-01-17 10:00:00,4,0,1,10,1,0,2.0,0.16,0.5,0.2537,57.0
2011-01-17 11:00:00,4,0,1,11,1,0,2.0,0.16,0.55,0.194,64.0
2011-01-17 12:00:00,4,0,1,12,1,0,2.0,0.18,0.47,0.1343,80.0
2011-01-17 13:00:00,4,0,1,13,1,0,2.0,0.18,0.47,0.1343,93.0
2011-01-17 14:00:00,4,0,1,14,1,0,2.0,0.18,0.43,0.1045,86.0
2011-01-17 15:00:00,4,0,1,15,1,0,2.0,0.2,0.47,0.1642,93.0
2011-01-17 16:00:00,4,0,1,16,1,0,2.0,0.2,0.47,0.1642,82.0
2011-01-17 17:00:00,4,0,1,17,1,0,1.0,0.2,0.51,0.194,71.0
2011-01-17 18:00:00,4,0,1,18,1,0,2.0,0.18,0.55,0.2537,92.0
2011-01-17 19:00:00,4,0,1,19,1,0,3.0,0.18,0.59,0.194,60.0
2011-01-17 20:00:00,4,0,1,20,1,0,3.0,0.16,0.8,0.194,33.0
2011-01-17 21:00:00,4,0,1,21,1,0,3.0,0.16,0.8,0.194,27.0
2011-01-17 22:00:00,4,0,1,22,1,0,3.0,0.14,0.93,0.2537,13.0
2011-01-17 23:00:00,4,0,1,23,1,0,3.0,0.16,0.86,0.2836,4.0
2011-01-18 00:00:00,4,0,1,0,0,1,,,,,0.0
2011-01-18 01:00:00,4,0,1,1,0,1,,,,,0.0
2011-01-18 02:00:00,4,0,1,2,0,1,,,,,0.0
2011-01-18 03:00:00,4,0,1,3,0,1,,,,,0.0
2011-01-18 04:00:00,4,0,1,4,0,1,,,,,0.0
2011-01-18 05:00:00,4,0,1,5,0,1,,,,,0.0
2011-01-18 06:00:00,4,0,1,6,0,1,,,,,0.0
2011-01-18 07:00:00,4,0,1,7,0,1,,,,,0.0
2011-01-18 08:00:00,4,0,1,8,0,1,,,,,0.0
2011-01-18 09:00:00,4,0,1,9,0,1,,,,,0.0
2011-01-18 10:00:00,4,0,1,10,0,1,,,,,0.0
2011-01-18 11:00:00,4,0,1,11,0,1,,,,,0.0
2011-01-18 12:00:00,4,0,1,12,0,1,2.0,0.2,0.86,0.3284,3.0
2011-01-18 13:00:00,4,0,1,13,0,1,2.0,0.2,0.86,0.2239,22.0
2011-01-18 14:00:00,4,0,1,14,0,1,2.0,0.22,0.8,0.1642,28.0
2011-01-18 15:00:00,4,0,1,15,0,1,2.0,0.22,0.87,0.1642,35.0
2011-01-18 16:00:00,4,0,1,16,0,1,2.0,0.22,0.87,0.194,61.0
2011-01-18 17:00:00,4,0,1,17,0,1,2.0,0.22,0.82,0.194,125.0
2011-01-18 18:00:00,4,0,1,18,0,1,2.0,0.22,0.8,0.1642,133.0
2011-01-18 19:00:00,4,0,1,19,0,1,2.0,0.22,0.8,0.1343,99.0
2011-01-18 20:00:00,4,0,1,20,0,1,2.0,0.22,0.87,0.0,83.0
2011-01-18 21:00:00,4,0,1,21,0,1,2.0,0.22,0.93,0.1045,41.0
2011-01-18 22:00:00,4,0,1,22,0,1,2.0,0.22,0.93,0.0896,33.0
2011-01-18 23:00:00,4,0,1,23,0,1,2.0,0.22,0.93,0.0,20.0
2011-01-19 00:00:00,4,0,1,0,0,2,2.0,0.22,0.93,0.0,3.0
2011-01-19 01:00:00,4,0,1,1,0,2,3.0,0.22,0.93,0.1343,7.0
2011-01-19 02:00:00,4,0,1,2,0,2,3.0,0.22,0.93,0.1343,3.0
2011-01-19 03:00:00,4,0,1,3,0,2,,,,,0.0
2011-01-19 04:00:00,4,0,1,4,0,2,3.0,0.22,0.93,0.1343,2.0
2011-01-19 05:00:00,4,0,1,5,0,2,2.0,0.22,0.93,0.0896,7.0
2011-01-19 06:00:00,4,0,1,6,0,2,2.0,0.22,0.93,0.0896,32.0
2011-01-19 07:00:00,4,0,1,7,0,2,2.0,0.24,0.92,0.1045,90.0
2011-01-19 08:00:00,4,0,1,8,0,2,2.0,0.24,0.93,0.1045,197.0
2011-01-19 09:00:00,4,0,1,9,0,2,2.0,0.24,0.93,0.1045,109.0
2011-01-19 10:00:00,4,0,1,10,0,2,2.0,0.26,0.93,0.1343,47.0
2011-01-19 11:00:00,4,0,1,11,0,2,2.0,0.28,0.87,0.0896,52.0
2011-01-19 12:00:00,4,0,1,12,0,2,2.0,0.3,0.81,0.0896,70.0
2011-01-19 13:00:00,4,0,1,13,0,2,1.0,0.4,0.62,0.2836,78.0
2011-01-19 14:00:00,4,0,1,14,0,2,1.0,0.4,0.58,0.2537,75.0
2011-01-19 15:00:00,4,0,1,15,0,2,1.0,0.4,0.54,0.2836,82.0
2011-01-19 16:00:00,4,0,1,16,0,2,1.0,0.38,0.58,0.3881,104.0
2011-01-19 17:00:00,4,0,1,17,0,2,1.0,0.36,0.57,0.3284,197.0
2011-01-19 18:00:00,4,0,1,18,0,2,1.0,0.34,0.61,0.2836,161.0
2011-01-19 19:00:00,4,0,1,19,0,2,1.0,0.32,0.57,0.4179,112.0
2011-01-19 20:00:00,4,0,1,20,0,2,1.0,0.32,0.49,0.2985,76.0
2011-01-19 21:00:00,4,0,1,21,0,2,1.0,0.32,0.49,0.4179,59.0
2011-01-19 22:00:00,4,0,1,22,0,2,1.0,0.3,0.52,0.1642,59.0
2011-01-19 23:00:00,4,0,1,23,0,2,1.0,0.3,0.52,0.4627,28.0
2011-01-20 00:00:00,4,0,1,0,0,3,1.0,0.26,0.56,0.3881,13.0
2011-01-20 01:00:00,4,0,1,1,0,3,1.0,0.26,0.56,0.0,5.0
2011-01-20 02:00:00,4,0,1,2,0,3,1.0,0.26,0.56,0.0,2.0
2011-01-20 03:00:00,4,0,1,3,0,3,1.0,0.26,0.56,0.1642,1.0
2011-01-20 04:00:00,4,0,1,4,0,3,1.0,0.26,0.56,0.1642,1.0
2011-01-20 05:00:00,4,0,1,5,0,3,1.0,0.24,0.6,0.2239,6.0
2011-01-20 06:00:00,4,0,1,6,0,3,1.0,0.22,0.6,0.2239,35.0
2011-01-20 07:00:00,4,0,1,7,0,3,1.0,0.22,0.55,0.2239,101.0
2011-01-20 08:00:00,4,0,1,8,0,3,1.0,0.22,0.55,0.2836,249.0
2011-01-20 09:00:00,4,0,1,9,0,3,2.0,0.24,0.52,0.2239,143.0
2011-01-20 10:00:00,4,0,1,10,0,3,1.0,0.26,0.48,0.2985,57.0
2011-01-20 11:00:00,4,0,1,11,0,3,2.0,0.28,0.45,0.1642,68.0
2011-01-20 12:00:00,4,0,1,12,0,3,2.0,0.3,0.42,0.0,84.0
2011-01-20 13:00:00,4,0,1,13,0,3,2.0,0.28,0.45,0.1045,98.0
2011-01-20 14:00:00,4,0,1,14,0,3,2.0,0.3,0.45,0.1343,81.0
2011-01-20 15:00:00,4,0,1,15,0,3,2.0,0.32,0.45,0.194,70.0
2011-01-20 16:00:00,4,0,1,16,0,3,2.0,0.3,0.49,0.1343,91.0
2011-01-20 17:00:00,4,0,1,17,0,3,2.0,0.3,0.49,0.1045,215.0
2011-01-20 18:00:00,4,0,1,18,0,3,2.0,0.26,0.56,0.194,185.0
2011-01-20 19:00:00,4,0,1,19,0,3,1.0,0.26,0.56,0.3284,152.0
2011-01-20 20:00:00,4,0,1,20,0,3,2.0,0.26,0.6,0.2836,126.0
2011-01-20 21:00:00,4,0,1,21,0,3,2.0,0.24,0.6,0.2537,57.0
2011-01-20 22:00:00,4,0,1,22,0,3,2.0,0.24,0.65,0.2836,56.0
2011-01-20 23:00:00,4,0,1,23,0,3,2.0,0.24,0.65,0.3284,31.0
2011-01-21 00:00:00,4,0,1,0,0,4,2.0,0.24,0.7,0.2537,21.0
2011-01-21 01:00:00,4,0,1,1,0,4,2.0,0.24,0.7,0.2537,6.0
2011-01-21 02:00:00,4,0,1,2,0,4,3.0,0.24,0.75,0.1642,2.0
2011-01-21 03:00:00,4,0,1,3,0,4,3.0,0.22,0.8,0.2985,1.0
2011-01-21 04:00:00,4,0,1,4,0,4,2.0,0.22,0.87,0.0896,1.0
2011-01-21 05:00:00,4,0,1,5,0,4,1.0,0.24,0.6,0.4179,5.0
2011-01-21 06:00:00,4,0,1,6,0,4,1.0,0.22,0.55,0.2537,27.0
2011-01-21 07:00:00,4,0,1,7,0,4,1.0,0.2,0.51,0.2836,68.0
2011-01-21 08:00:00,4,0,1,8,0,4,1.0,0.2,0.47,0.3284,217.0
2011-01-21 09:00:00,4,0,1,9,0,4,1.0,0.2,0.51,0.3582,166.0
2011-01-21 10:00:00,4,0,1,10,0,4,1.0,0.2,0.47,0.4627,63.0
2011-01-21 11:00:00,4,0,1,11,0,4,1.0,0.22,0.41,0.4627,59.0
2011-01-21 12:00:00,4,0,1,12,0,4,1.0,0.22,0.27,0.5821,78.0
2011-01-21 13:00:00,4,0,1,13,0,4,1.0,0.2,0.21,0.5821,73.0
2011-01-21 14:00:00,4,0,1,14,0,4,1.0,0.2,0.25,0.5224,62.0
2011-01-21 15:00:00,4,0,1,15,0,4,1.0,0.16,0.26,0.4478,65.0
2011-01-21 16:00:00,4,0,1,16,0,4,1.0,0.16,0.26,0.3582,97.0
2011-01-21 17:00:00,4,0,1,17,0,4,1.0,0.14,0.28,0.3582,161.0
2011-01-21 18:00:00,4,0,1,18,0,4,1.0,0.12,0.3,0.2537,120.0
2011-01-21 19:00:00,4,0,1,19,0,4,1.0,0.12,0.3,0.3284,96.0
2011-01-21 20:00:00,4,0,1,20,0,4,1.0,0.1,0.33,0.4179,53.0
2011-01-21 21:00:00,4,0,1,21,0,4,1.0,0.08,0.38,0.2836,41.0
2011-01-21 22:00:00,4,0,1,22,0,4,1.0,0.06,0.41,0.3881,34.0
2011-01-21 23:00:00,4,0,1,23,0,4,1.0,0.06,0.38,0.3284,27.0
2011-01-22 00:00:00,4,0,1,0,0,5,1.0,0.04,0.45,0.2537,13.0
2011-01-22 01:00:00,4,0,1,1,0,5,2.0,0.04,0.41,0.3881,12.0
2011-01-22 02:00:00,4,0,1,2,0,5,2.0,0.04,0.41,0.2537,11.0
2011-01-22 03:00:00,4,0,1,3,0,5,2.0,0.04,0.41,0.2836,7.0
2011-01-22 04:00:00,4,0,1,4,0,5,2.0,0.02,0.48,0.2985,3.0
2011-01-22 05:00:00,4,0,1,5,0,5,,,,,0.0
2011-01-22 06:00:00,4,0,1,6,0,5,2.0,0.02,0.44,0.2239,2.0
2011-01-22 07:00:00,4,0,1,7,0,5,1.0,0.02,0.44,0.2836,8.0
2011-01-22 08:00:00,4,0,1,8,0,5,1.0,0.02,0.44,0.3284,27.0
2011-01-22 09:00:00,4,0,1,9,0,5,1.0,0.04,0.41,0.2537,40.0
2011-01-22 10:00:00,4,0,1,10,0,5,2.0,0.04,0.41,0.1642,53.0
2011-01-22 11:00:00,4,0,1,11,0,5,2.0,0.06,0.38,0.1343,63.0
2011-01-22 12:00:00,4,0,1,12,0,5,2.0,0.06,0.38,0.1045,70.0
2011-01-22 13:00:00,4,0,1,13,0,5,1.0,0.08,0.35,0.0,84.0
2011-01-22 14:00:00,4,0,1,14,0,5,1.0,0.1,0.33,0.1045,75.0
2011-01-22 15:00:00,4,0,1,15,0,5,1.0,0.12,0.28,0.0,103.0
2011-01-22 16:00:00,4,0,1,16,0,5,1.0,0.12,0.28,0.194,83.0
2011-01-22 17:00:00,4,0,1,17,0,5,1.0,0.12,0.28,0.0,67.0
2011-01-22 18:00:00,4,0,1,18,0,5,1.0,0.08,0.35,0.194,54.0
2011-01-22 19:00:00,4,0,1,19,0,5,1.0,0.08,0.35,0.1343,59.0
2011-01-22 20:00:00,4,0,1,20,0,5,1.0,0.06,0.45,0.1642,45.0
2011-01-22 21:00:00,4,0,1,21,0,5,1.0,0.06,0.41,0.0896,39.0
2011-01-22 22:00:00,4,0,1,22,0,5,1.0,0.06,0.49,0.0,30.0
2011-01-22 23:00:00,4,0,1,23,0,5,1.0,0.04,0.57,0.1045,33.0
2011-01-23 00:00:00,4,0,1,0,0,6,1.0,0.04,0.57,0.1045,22.0
2011-01-23 01:00:00,4,0,1,1,0,6,1.0,0.04,0.57,0.1045,13.0
2011-01-23 02:00:00,4,0,1,2,0,6,1.0,0.02,0.62,0.1343,18.0
2011-01-23 03:00:00,4,0,1,3,0,6,1.0,0.02,0.62,0.1343,5.0
2011-01-23 04:00:00,4,0,1,4,0,6,,,,,0.0
2011-01-23 05:00:00,4,0,1,5,0,6,2.0,0.04,0.57,0.1045,3.0
2011-01-23 06:00:00,4,0,1,6,0,6,2.0,0.04,0.57,0.1045,1.0
2011-01-23 07:00:00,4,0,1,7,0,6,1.0,0.08,0.58,0.1642,2.0
2011-01-23 08:00:00,4,0,1,8,0,6,1.0,0.06,0.62,0.1642,19.0
2011-01-23 09:00:00,4,0,1,9,0,6,1.0,0.1,0.54,0.3582,28.0
2011-01-23 10:00:00,4,0,1,10,0,6,1.0,0.14,0.46,0.3881,58.0
2011-01-23 11:00:00,4,0,1,11,0,6,1.0,0.14,0.43,0.2239,99.0
2011-01-23 12:00:00,4,0,1,12,0,6,1.0,0.16,0.37,0.4627,116.0
2011-01-23 13:00:00,4,0,1,13,0,6,1.0,0.14,0.33,0.3881,87.0
2011-01-23 14:00:00,4,0,1,14,0,6,1.0,0.16,0.28,0.3582,110.0
2011-01-23 15:00:00,4,0,1,15,0,6,1.0,0.16,0.28,0.3582,77.0
2011-01-23 16:00:00,4,0,1,16,0,6,1.0,0.16,0.26,0.3284,65.0
2011-01-23 17:00:00,4,0,1,17,0,6,1.0,0.14,0.26,0.3881,55.0
2011-01-23 18:00:00,4,0,1,18,0,6,1.0,0.12,0.3,0.2537,49.0
2011-01-23 19:00:00,4,0,1,19,0,6,1.0,0.12,0.3,0.2836,50.0
2011-01-23 20:00:00,4,0,1,20,0,6,1.0,0.1,0.36,0.2537,35.0
2011-01-23 21:00:00,4,0,1,21,0,6,1.0,0.1,0.36,0.194,25.0
2011-01-23 22:00:00,4,0,1,22,0,6,1.0,0.08,0.38,0.194,28.0
2011-01-23 23:00:00,4,0,1,23,0,6,1.0,0.06,0.41,0.2239,21.0
2011-01-24 00:00:00,4,0,1,0,0,0,1.0,0.06,0.41,0.194,7.0
2011-01-24 01:00:00,4,0,1,1,0,0,1.0,0.04,0.45,0.194,1.0
2011-01-24 02:00:00,4,0,1,2,0,0,,,,,0.0
2011-01-24 03:00:00,4,0,1,3,0,0,1.0,0.04,0.45,0.2537,1.0
2011-01-24 04:00:00,4,0,1,4,0,0,1.0,0.02,0.48,0.1343,1.0
2011-01-24 05:00:00,4,0,1,5,0,0,1.0,0.02,0.48,0.1343,5.0
2011-01-24 06:00:00,4,0,1,6,0,0,1.0,0.02,0.48,0.0896,15.0
2011-01-24 07:00:00,4,0,1,7,0,0,1.0,0.02,0.48,0.0,84.0
2011-01-24 08:00:00,4,0,1,8,0,0,1.0,0.04,0.49,0.0,177.0
2011-01-24 09:00:00,4,0,1,9,0,0,1.0,0.06,0.41,0.0,102.0
2011-01-24 10:00:00,4,0,1,10,0,0,1.0,0.1,0.42,0.0,40.0
2011-01-24 11:00:00,4,0,1,11,0,0,1.0,0.1,0.46,0.1343,46.0
2011-01-24 12:00:00,4,0,1,12,0,0,2.0,0.12,0.42,0.194,63.0
2011-01-24 13:00:00,4,0,1,13,0,0,2.0,0.14,0.43,0.2239,60.0
2011-01-24 14:00:00,4,0,1,14,0,0,2.0,0.14,0.46,0.2239,45.0
2011-01-24 15:00:00,4,0,1,15,0,0,1.0,0.16,0.4,0.1642,57.0
2011-01-24 16:00:00,4,0,1,16,0,0,1.0,0.16,0.47,0.2537,70.0
2011-01-24 17:00:00,4,0,1,17,0,0,1.0,0.14,0.5,0.2537,184.0
2011-01-24 18:00:00,4,0,1,18,0,0,1.0,0.14,0.59,0.194,153.0
2011-01-24 19:00:00,4,0,1,19,0,0,1.0,0.14,0.54,0.1642,106.0
2011-01-24 20:00:00,4,0,1,20,0,0,1.0,0.14,0.59,0.194,81.0
2011-01-24 21:00:00,4,0,1,21,0,0,1.0,0.14,0.63,0.1642,59.0
2011-01-24 22:00:00,4,0,1,22,0,0,2.0,0.14,0.63,0.2239,35.0
2011-01-24 23:00:00,4,0,1,23,0,0,2.0,0.16,0.64,0.2537,24.0
2011-01-25 00:00:00,4,0,1,0,0,1,2.0,0.16,0.69,0.2836,9.0
2011-01-25 01:00:00,4,0,1,1,0,1,2.0,0.16,0.69,0.1642,5.0
2011-01-25 02:00:00,4,0,1,2,0,1,1.0,0.16,0.69,0.2239,2.0
2011-01-25 03:00:00,4,0,1,3,0,1,,,,,0.0
2011-01-25 04:00:00,4,0,1,4,0,1,1.0,0.14,0.74,0.1045,1.0
2011-01-25 05:00:00,4,0,1,5,0,1,1.0,0.14,0.74,0.2239,9.0
2011-01-25 06:00:00,4,0,1,6,0,1,1.0,0.16,0.74,0.1045,36.0
2011-01-25 07:00:00,4,0,1,7,0,1,1.0,0.16,0.74,0.2239,108.0
2011-01-25 08:00:00,4,0,1,8,0,1,2.0,0.16,0.74,0.1343,238.0
2011-01-25 09:00:00,4,0,1,9,0,1,2.0,0.2,0.64,0.0896,144.0
2011-01-25 10:00:00,4,0,1,10,0,1,2.0,0.22,0.6,0.1045,55.0
2011-01-25 11:00:00,4,0,1,11,0,1,2.0,0.24,0.6,0.1343,61.0
2011-01-25 12:00:00,4,0,1,12,0,1,2.0,0.26,0.56,0.0896,106.0
2011-01-25 13:00:00,4,0,1,13,0,1,2.0,0.26,0.56,0.1343,93.0
2011-01-25 14:00:00,4,0,1,14,0,1,2.0,0.3,0.45,0.0,68.0
2011-01-25 15:00:00,4,0,1,15,0,1,2.0,0.32,0.42,0.0,84.0
2011-01-25 16:00:00,4,0,1,16,0,1,2.0,0.32,0.42,0.0,116.0
2011-01-25 17:00:00,4,0,1,17,0,1,1.0,0.3,0.45,0.0,222.0
2011-01-25 18:00:00,4,0,1,18,0,1,2.0,0.3,0.49,0.0896,225.0
2011-01-25 19:00:00,4,0,1,19,0,1,2.0,0.26,0.65,0.1642,146.0
2011-01-25 20:00:00,4,0,1,20,0,1,1.0,0.24,0.65,0.194,119.0
2011-01-25 21:00:00,4,0,1,21,0,1,1.0,0.24,0.65,0.194,45.0
2011-01-25 22:00:00,4,0,1,22,0,1,1.0,0.22,0.64,0.1642,53.0
2011-01-25 23:00:00,4,0,1,23,0,1,2.0,0.22,0.64,0.1642,40.0
2011-01-26 00:00:00,4,0,1,0,0,2,2.0,0.22,0.69,0.1343,17.0
2011-01-26 01:00:00,4,0,1,1,0,2,2.0,0.24,0.65,0.1343,5.0
2011-01-26 02:00:00,4,0,1,2,0,2,3.0,0.22,0.69,0.194,10.0
2011-01-26 03:00:00,4,0,1,3,0,2,,,,,0.0
2011-01-26 04:00:00,4,0,1,4,0,2,,,,,0.0
2011-01-26 05:00:00,4,0,1,5,0,2,3.0,0.2,0.86,0.2836,1.0
2011-01-26 06:00:00,4,0,1,6,0,2,3.0,0.2,0.86,0.2836,8.0
2011-01-26 07:00:00,4,0,1,7,0,2,3.0,0.22,0.87,0.2985,30.0
2011-01-26 08:00:00,4,0,1,8,0,2,3.0,0.22,0.87,0.2985,72.0
2011-01-26 09:00:00,4,0,1,9,0,2,3.0,0.22,0.87,0.2985,58.0
2011-01-26 10:00:00,4,0,1,10,0,2,3.0,0.22,0.93,0.2836,28.0
2011-01-26 11:00:00,4,0,1,11,0,2,3.0,0.22,0.93,0.3284,41.0
2011-01-26 12:00:00,4,0,1,12,0,2,3.0,0.22,0.93,0.3284,48.0
2011-01-26 13:00:00,4,0,1,13,0,2,3.0,0.22,0.93,0.3284,47.0
2011-01-26 14:00:00,4,0,1,14,0,2,3.0,0.22,0.93,0.3582,36.0
2011-01-26 15:00:00,4,0,1,15,0,2,3.0,0.22,0.93,0.4627,43.0
